24039
-7319
-17806
7005
22090
-9971
-18153
14612
18229
-25751
-14419
16227
14711
-20627
-16414
24892
11531
-25291
-5418
16991
1264
-19932
2653
22931
-10536
-20605
8506
21229
-8039
-19609
15439
20915
-16877
-14685
19827
6476
-21685
-10025
20145
7806
-22915
2430
21360
2998
-25856
-1546
17786
6223
-20435
-11395
17399
7341
-18690
-12573
12608
15434
-22240
-25314
9567
16684
-607
-22181
6002
20665
-677
-19822
-3319
21041
7629
-17797
-11522
21246
7884
-16204
-14634
22127
14210
-12792
-15092
11858
16962
-5078
-20150
8440
22020
-685
-19843
3881
25124
1192
-21152
3192
22024
-7229
-27444
14836
16624
-17629
-15008
15894
13816
-14001
-11445
23262
9440
-18344
-6366
23509
1045
-24400
4208
19950
1529
-25404
4490
16730
-5804
-18524
9412
15717
-15014
-19721
14658
11951
-19210
-11037
19937
4824
-25573
-8474
24828
2477
-20436
-3940
22762
8757
-15662
-9262
19288
8063
-15468
-10247
13588
12053
-9419
-16536
5421
22834
-14177
-25610
442
22466
-3649
-23071
-6317
25416
4100
-17969
-11705
14838
12249
-10752
-11737
15166
15066
-15581
-16178
6255
19648
-9868
-16914
9386
18234
-6379
-22081
4485
24903
-4068
-18559
5195
19175
-9007
-11265
6714
18599
-13477
-12645
13314
12942
-11493
-9874
18148
1699
-18062
744
17870
2713
-23469
-241
19065
-4668
-21265
10748
13878
-6931
-10919
16068
9166
-13231
-12544
18291
9714
-17643
-7389
22306
12066
-20259
-1987
18603
2286
-24107
-6442
16580
12541
-16205
-6394
18315
5460
-13664
-8832
20783
17081
-12741
-11408
14958
27540
-7234
-19912
2852
22176
-4151
-21273
-963
26154
5479
-15481
-6335
20269
10034
-18533
-11549
20626
16584
-15818
-20212
6075
9867
-8458
-16233
2484
20498
-5473
-20097
-1118
22107
5522
-25700
13116
23877
-11785
-19052
12445
13986
-11996
-12317
12612
17270
-21991
-16726
16631
7532
-18380
-2356
26038
1085
-23512
-4354
16816
-2701
-23400
4923
17646
-9381
-17502
13033
15366
-14571
-12935
18974
8354
-18877
-12945
14608
7304
-22216
-7374
27139
1243
-21407
2275
15269
5103
-21878
-11745
19374
13242
-22560
-11016
11648
16160
-12323
-16241
8662
26271
-10137
-16663
8160
21867
86
-18587
-1544
21794
7007
-24482
-4013
15101
10459
-22127
-12513
16539
15249
-12165
-8384
19303
16206
-13677
-24885
9594
21455
-4310
-20604
-6522
20944
-2437
-23804
10548
20290
-8081
-18772
6207
19980
-13700
-23647
16261
15757
-21047
-8609
21249
6946
-19792
-12142
23906
-388
-26467
-2099
20874
-3110
-23621
6215
19801
-13086
-16505
12822
18216
-12639
-17183
15596
11892
-14797
-11538
14123
9206
-27081
716
21096
2673
-23940
961
18549
4162
-17280
-8610
19346
13954
-15874
-16006
18689
18574
-9856
-17415
15141
12766
-6282
-19518
4720
22985
-1226
